,userID,u_EF,u_avg_orders,u_avg_period,u_first_bought,u_last_bought,u_std_avg_period,u_mean_bought,u_std_bought
9772,449,5,3.91,18.1,39,220,22.7,111.45,58.44
9804,450,6,2.88,31.0,6,223,25.04,147.5,70.71
9824,451,3,4.25,24.0,22,94,14.31,49.25,28.12
9834,452,3,3.4,25.25,1,102,21.53,57.2,38.45
9845,453,2,4.8,43.25,40,213,57.21,136.8,76.62
9855,454,7,4.12,15.0,7,232,13.13,133.06,75.16
9913,455,3,2.6,39.75,46,205,34.35,150.0,61.76
9922,456,4,3.0,45.5,49,231,25.87,155.6,65.77
9932,457,5,4.4,55.5,6,228,19.31,128.0,83.56
9953,458,8,6.35,12.68,2,243,7.54,119.8,75.58
10054,459,8,4.53,16.29,3,231,6.26,117.73,72.98
10114,460,8,3.57,14.54,27,216,8.96,130.71,64.07
10161,461,7,5.23,18.33,6,226,15.3,130.69,68.08
10214,462,5,2.29,32.5,36,231,28.61,164.14,71.73
10225,463,8,5.05,12.22,25,245,8.98,144.32,64.4
10297,464,5,2.83,36.8,7,191,28.82,100.67,64.93
10306,465,7,2.88,23.29,24,187,11.27,104.0,49.7
10321,466,5,3.67,42.6,14,227,34.68,97.17,68.54
10332,467,3,2.0,34.5,168,237,3.5,201.33,28.22
10338,468,2,2.4,13.0,162,214,7.87,189.2,19.61
10349,469,6,2.38,26.86,37,225,16.19,128.75,69.45
10366,470,3,3.0,74.5,24,173,24.5,106.67,61.92
10374,471,7,8.2,26.0,2,236,18.68,132.1,75.79
10431,472,8,4.8,16.14,15,241,14.04,115.6,71.7
10489,473,6,6.0,27.38,2,221,24.14,89.44,59.68
10517,474,7,4.44,13.82,2,237,11.48,143.44,77.05
10590,475,3,2.0,42.0,91,217,29.7,147.25,45.07
10596,476,4,2.0,52.5,35,245,34.24,160.4,82.67
10604,477,7,6.0,16.67,3,203,14.51,97.15,61.12
10643,478,3,2.5,52.67,85,243,42.76,185.75,60.32
10650,479,7,4.42,20.73,4,232,10.86,123.92,71.35
10667,480,4,2.4,29.0,72,188,15.92,137.0,43.16
10679,481,6,4.71,31.5,15,204,20.85,111.71,70.61
10702,482,5,4.29,32.67,33,229,17.72,111.57,71.86
10724,483,5,3.6,36.0,17,161,24.39,88.6,56.61
10731,484,5,6.0,27.75,21,243,21.32,141.67,74.92
10764,485,4,4.67,42.8,17,231,42.51,102.67,68.05
10782,486,2,4.0,57.67,63,236,66.02,115.0,70.3
10795,487,5,3.33,29.62,3,240,25.45,93.78,86.97
10820,488,8,3.26,12.56,11,237,8.56,128.0,69.2
10870,489,5,5.88,27.0,53,242,27.43,160.88,61.82
10909,490,5,3.89,28.0,2,226,35.24,116.67,86.44
10931,491,7,7.88,33.71,8,244,18.65,130.12,82.35
10976,492,3,2.0,83.5,13,180,36.5,84.33,70.32
10980,493,7,4.3,23.0,22,229,16.61,95.9,66.03
11014,494,3,4.33,85.5,2,173,22.5,95.0,70.61
11022,495,4,7.0,30.75,13,136,12.07,82.6,46.37
11046,496,7,6.5,22.56,20,223,8.23,116.7,67.89
11099,497,5,3.5,34.8,47,221,22.21,132.83,59.11
11117,498,6,4.1,25.78,7,239,18.87,123.3,75.42
11146,499,5,2.43,27.67,14,180,19.4,103.0,57.67
11163,500,3,2.0,63.33,22,212,40.33,99.25,78.45
11170,501,8,4.08,18.82,25,232,13.15,123.92,70.1
11201,502,6,7.0,28.88,10,241,24.69,129.33,70.87
11249,503,3,2.33,75.5,40,191,60.5,135.67,67.92
11255,504,3,4.67,17.8,14,103,16.76,56.17,30.38
11275,505,2,3.33,37.5,116,191,34.5,165.0,34.67
11285,506,7,4.46,19.17,2,232,14.2,127.62,71.78
11326,507,6,2.3,23.11,37,245,13.08,137.7,73.29
11346,508,8,3.25,11.74,15,238,8.6,123.0,73.67
11408,509,5,10.67,42.0,26,236,40.88,148.83,80.84
11423,510,5,6.83,44.4,12,234,18.04,121.33,71.37
11450,511,3,1.33,85.0,69,239,28.0,163.33,70.65
11454,512,5,4.33,44.4,23,245,27.35,131.0,73.67
11478,513,6,2.54,20.08,3,244,16.92,153.31,81.61
11502,514,4,5.6,44.0,41,217,28.78,106.8,61.93
11517,515,4,6.5,56.0,63,231,15.64,138.25,64.29
11535,516,5,3.75,33.0,8,239,26.04,131.0,78.11
11557,517,2,4.14,6.5,156,195,5.56,177.43,13.58
11578,518,7,4.44,29.38,8,243,15.07,123.78,68.72
11606,519,6,4.0,32.17,5,198,19.2,90.43,68.93
11625,520,3,2.33,53.5,24,131,6.5,79.67,43.79
11629,521,3,2.67,49.5,28,127,25.5,69.0,42.17
11635,522,4,6.0,39.0,36,231,33.56,158.67,69.77
11667,523,3,3.75,46.33,15,154,23.89,80.25,49.58
11679,524,7,12.69,15.07,13,239,12.69,128.19,66.62
11721,525,8,4.0,25.89,8,241,13.83,116.4,67.96
11757,526,4,2.29,34.33,5,211,21.72,119.43,79.84
11772,527,6,3.29,33.67,28,230,20.3,123.0,71.9
11793,528,8,3.52,12.05,4,245,8.05,137.24,70.89
11844,529,3,3.67,49.5,2,101,34.5,63.0,43.57
11854,530,7,5.38,32.0,14,238,24.94,127.0,70.14
11882,531,7,4.22,26.12,27,236,14.27,117.33,66.87
11908,532,7,2.83,22.18,1,245,17.79,98.42,72.3
11936,533,7,4.31,19.0,17,245,10.32,126.0,71.54
11985,534,5,4.88,26.29,25,209,25.94,153.62,59.06
12004,535,5,1.8,48.25,19,212,10.03,109.8,68.24
12013,536,6,5.0,38.5,3,234,34.27,102.86,87.87
12034,537,5,2.25,13.45,71,219,14.03,139.33,53.57
12057,538,2,2.5,196.0,25,221,0.0,123.0,98.0
12060,539,7,4.82,23.7,3,240,11.92,124.0,76.47
12094,540,2,5.0,112.0,43,155,0.0,99.0,56.0
12099,541,5,2.86,25.67,73,227,22.06,128.0,56.1
12113,542,7,5.0,19.42,7,240,11.1,113.62,65.09
12167,543,7,2.6,14.86,4,212,13.21,93.93,65.48
12204,544,5,4.33,35.6,20,198,21.23,125.83,59.31
12225,545,5,3.0,26.12,36,245,19.93,150.78,65.51
12250,546,4,3.25,65.67,5,202,38.61,126.5,75.71
12262,547,4,2.75,35.33,59,165,9.57,117.5,40.43
12269,548,5,3.0,27.83,7,174,21.4,68.71,52.71
12287,549,4,3.17,46.0,14,244,29.48,98.67,80.4
12301,550,7,3.27,20.0,35,235,9.44,135.45,65.76
12333,551,3,1.75,40.0,99,219,23.54,153.75,49.58
12340,552,6,4.0,23.88,5,196,24.47,125.0,58.84
12363,553,7,5.22,24.75,13,211,14.28,100.44,59.76
12404,554,5,5.0,22.88,35,218,21.32,130.11,62.17
12432,555,5,4.33,46.8,5,239,36.37,82.17,80.99
12451,556,6,4.33,41.2,39,245,13.12,136.5,72.45
12464,557,4,7.0,38.8,24,218,21.61,109.5,64.82
12495,558,4,1.83,41.2,22,228,47.67,110.5,82.45
12505,559,4,4.5,43.0,4,219,38.92,83.67,72.79
12523,560,6,3.0,25.0,15,240,29.8,150.1,88.18
12544,561,5,4.17,47.2,1,237,16.62,117.0,79.46
12558,562,7,4.38,31.86,8,231,17.8,101.5,77.2
12584,563,5,6.0,35.83,14,229,23.85,118.71,81.91
12601,564,5,3.67,43.8,13,232,20.74,116.67,82.16
12617,565,3,3.33,91.0,22,204,53.0,130.67,78.39
12627,566,3,1.33,112.5,1,226,71.5,89.67,97.84
12631,567,8,5.09,22.6,13,239,14.11,127.55,79.0
12668,568,5,4.4,51.0,30,234,49.83,140.8,85.63
12682,569,5,5.75,25.57,23,202,25.16,118.5,70.41
12717,570,3,5.75,74.67,10,234,71.21,157.75,87.1
12735,571,6,5.6,22.89,37,243,17.29,161.2,66.05
12773,572,4,4.0,26.5,31,243,33.43,172.78,75.09
12803,573,8,4.8,17.07,5,244,12.23,120.93,74.32
12848,574,7,4.31,16.92,25,228,17.02,141.54,58.68
12888,575,8,2.3,26.33,2,239,15.41,120.5,68.81
12909,576,7,4.21,17.46,3,230,14.24,107.5,67.47
12939,577,5,3.14,26.17,67,224,17.06,153.57,54.06
12954,578,6,7.33,30.8,69,223,13.64,149.83,50.35
12983,579,5,7.0,29.71,36,244,19.09,160.62,64.17
13020,580,4,1.0,39.5,24,182,17.78,101.4,56.87
13025,581,5,3.17,47.4,2,239,18.68,118.5,76.39
13036,582,7,6.27,21.3,31,244,13.15,115.91,69.92
13075,583,4,3.6,47.5,38,228,32.75,112.4,64.88
13090,584,5,3.14,33.5,21,222,19.0,111.71,64.38
13109,585,3,3.0,68.67,36,242,47.51,110.25,83.13
13117,586,6,3.5,44.0,3,223,24.52,134.17,73.47
13135,587,4,4.0,43.0,72,244,15.05,145.8,62.19
13150,588,7,4.36,19.7,34,231,11.75,129.73,64.02
13190,589,6,3.0,24.75,27,225,14.61,132.89,64.34
13213,590,4,2.75,46.0,85,223,11.34,153.5,49.93
13224,591,6,3.5,31.0,25,242,21.46,140.75,71.95
13248,592,1,1.0,1.0,226,227,0.0,226.5,0.5
13250,593,5,3.2,29.25,43,160,15.3,102.6,38.9
13265,594,3,3.0,39.0,109,187,30.0,158.0,34.84
13274,595,2,6.5,47.0,155,202,0.0,178.5,23.5
13281,596,6,5.56,27.5,24,244,21.22,154.44,78.72
13313,597,8,7.0,14.93,29,238,14.21,143.2,65.35
13372,598,6,3.57,33.67,17,219,21.04,117.71,61.05
13392,599,8,4.21,17.92,6,239,7.62,110.64,76.76
13444,600,5,2.43,32.5,6,201,36.34,102.57,76.4
13459,601,4,4.0,54.67,35,199,15.17,116.0,63.91
13465,602,4,1.83,29.0,37,182,25.78,115.5,43.31
13474,603,6,3.14,29.5,33,210,14.59,115.29,53.7
13486,604,2,4.0,225.0,4,229,0.0,116.5,112.5
13490,605,5,4.0,26.12,36,245,20.64,139.33,78.8
13514,606,5,3.27,17.2,31,203,12.8,120.0,58.85
13549,607,4,3.6,56.25,1,226,32.26,139.6,83.57
13564,608,5,3.33,43.2,3,219,23.71,104.33,80.39
13579,609,6,4.1,23.56,21,233,26.85,110.4,81.46
13616,610,7,5.1,24.33,7,226,9.31,121.8,72.5
13660,611,5,5.33,42.4,4,216,36.61,91.0,64.95
13689,612,4,4.12,29.0,37,240,25.05,156.88,73.42
13711,613,8,3.05,11.21,14,227,10.18,129.3,59.7
13760,614,3,4.4,30.75,51,174,33.31,108.0,52.73
13777,615,6,3.78,25.88,13,220,16.97,110.0,61.66
13801,616,7,3.54,19.08,13,242,12.86,124.85,75.33
13830,617,4,4.14,33.5,33,234,34.78,134.14,68.1
13852,618,4,2.5,38.0,36,226,28.91,105.83,62.81
13866,619,6,2.38,32.86,15,245,21.04,138.75,72.77
13884,620,4,2.5,52.33,22,179,19.29,111.75,58.73
13893,621,4,2.25,73.67,1,222,47.97,128.5,92.06
13901,622,5,5.29,35.33,31,243,26.06,143.57,80.06
13933,623,7,4.36,20.7,17,224,13.12,125.64,69.99
13959,624,7,3.67,21.18,7,240,11.73,125.58,78.0
13990,625,4,1.83,32.4,40,202,23.97,141.5,62.2
14001,626,5,3.5,29.14,34,238,19.19,136.38,68.15
14024,627,6,6.38,25.29,46,223,13.26,128.62,59.17
14071,628,3,4.67,54.5,38,147,14.5,87.67,45.02
14084,629,7,4.27,17.21,3,244,12.73,130.93,79.8
14133,630,6,2.5,30.43,16,229,29.83,127.75,77.15
14150,631,4,3.5,58.0,58,232,12.83,151.25,66.47
14156,632,4,3.4,30.75,14,137,19.58,59.6,45.2
14168,633,3,4.0,56.33,28,197,60.58,144.5,67.94
14181,634,3,5.0,51.67,41,196,63.19,152.5,64.57
14193,635,5,2.29,20.67,6,130,11.13,58.14,39.85
14202,636,6,18.25,33.57,7,242,23.06,94.38,81.31
14302,637,6,1.57,36.5,18,237,33.53,91.57,70.51
14313,638,2,4.0,73.0,13,86,0.0,49.5,36.5
14320,639,5,3.67,40.8,1,205,32.11,123.33,69.21
14337,640,4,9.5,61.0,61,244,49.0,122.75,73.55
14362,641,5,4.83,35.8,42,221,33.31,126.67,71.03
14384,642,3,2.5,58.0,31,205,54.49,88.5,68.67
14392,643,8,3.15,12.21,13,245,10.23,124.45,78.21
14442,644,7,2.67,16.79,5,240,10.8,144.73,71.46
14473,645,5,3.2,46.25,17,202,28.53,101.2,68.42
14485,646,6,3.0,24.44,13,233,18.87,110.5,80.41
14510,647,4,5.4,46.25,6,191,25.12,100.6,73.21
14517,648,3,3.67,68.5,31,168,15.5,94.33,56.41
14526,649,5,2.6,54.75,24,243,38.53,127.4,86.7
14534,650,4,2.2,28.0,87,199,14.04,149.8,40.05
14542,651,7,3.89,25.38,42,245,10.59,148.56,62.7
14570,652,6,4.78,28.75,14,244,29.19,90.0,65.6
14602,653,5,5.62,27.14,23,213,21.26,118.25,68.73
14633,654,6,3.0,32.57,16,244,16.04,130.88,71.66
14653,655,4,6.0,42.33,107,234,23.98,168.75,52.36
14665,656,5,2.75,28.14,12,209,28.84,98.62,74.8
14684,657,5,5.5,20.14,64,205,12.32,146.0,44.05
14706,658,6,4.82,21.1,15,226,17.37,145.0,66.83
14757,659,3,1.33,66.5,62,195,14.5,123.67,54.73
14760,660,6,2.71,37.33,7,231,18.49,121.14,71.43
14770,661,5,5.75,33.57,3,238,25.76,124.25,77.2
14793,662,6,6.0,32.8,55,219,15.89,130.83,59.66
14822,663,7,3.1,21.0,7,196,14.01,106.7,56.1
14846,664,7,4.18,21.4,27,241,13.32,114.36,74.85
14884,665,4,4.0,35.5,100,242,16.15,165.2,54.91
14899,666,6,4.14,39.17,5,240,22.76,115.29,70.03
14921,667,2,3.67,98.0,14,210,85.0,140.33,89.49
14929,668,6,5.67,28.88,5,236,16.0,135.44,83.66
14975,669,5,3.67,46.4,13,245,36.79,152.83,86.71
14994,670,7,4.29,18.15,3,239,13.92,141.29,71.07
15042,671,6,4.27,21.5,25,240,16.04,133.18,73.16
15080,672,4,2.2,39.75,22,181,26.42,101.4,51.14
15088,673,3,2.25,16.33,179,228,7.85,205.25,17.54
15097,674,4,4.17,45.8,6,235,35.58,112.5,85.58
15115,675,5,3.86,34.67,27,235,27.93,109.43,62.69
15134,676,3,3.67,100.0,29,229,9.0,126.0,81.76
15140,677,7,2.81,15.13,14,241,14.02,136.12,76.94
15173,678,8,5.56,13.41,4,232,9.96,129.83,77.65
15231,679,2,4.5,142.0,5,147,0.0,76.0,71.0
15237,680,5,2.57,39.33,4,240,32.79,135.0,92.1
15254,681,6,3.5,24.56,13,234,27.98,119.0,84.79
15276,682,6,4.57,32.83,3,200,23.6,124.0,60.93
15300,683,8,3.19,8.81,4,233,6.01,133.81,65.6
15367,684,3,3.5,40.67,99,221,37.72,159.5,54.45
15376,685,5,3.29,36.33,13,231,26.77,134.43,69.98
15399,686,6,3.0,15.53,12,245,13.64,111.0,81.98
15446,687,5,3.12,20.29,91,233,14.06,159.5,45.45
15470,688,6,3.5,29.57,27,234,21.78,135.12,69.3
15492,689,8,4.45,12.11,1,231,9.89,122.85,76.2
15558,690,2,2.8,38.25,32,185,49.7,99.8,69.85
15568,691,3,4.4,60.5,1,243,53.49,155.6,98.93
15585,692,3,3.0,106.5,18,231,43.5,110.0,89.34
15592,693,6,4.4,18.0,19,181,13.47,114.4,51.39
15624,694,7,4.36,18.46,4,244,16.09,126.14,73.74
15676,695,5,6.17,19.27,31,243,21.65,137.58,76.4
15741,696,6,7.0,38.5,12,243,22.4,120.14,74.4
15770,697,4,3.8,30.0,14,134,16.39,87.8,45.26
15782,698,4,4.2,53.0,14,226,39.44,146.4,75.94
15792,699,7,2.67,20.82,7,236,12.6,103.25,77.85
15824,700,4,5.2,59.75,5,244,41.25,89.4,92.6
15842,701,4,5.86,33.0,19,217,32.38,94.0,61.15
15859,702,5,5.33,44.2,19,240,16.12,146.17,76.31
15882,703,4,2.86,35.17,19,230,28.3,125.29,79.71
15896,704,7,4.15,17.17,5,211,13.82,104.54,65.07
15935,705,5,2.12,30.86,29,245,31.61,157.5,76.65
15950,706,5,5.2,52.25,8,217,22.24,126.0,70.84
15969,707,5,3.62,29.43,5,211,23.69,118.25,68.79
15997,708,2,3.0,21.5,191,234,20.5,219.33,20.04
16004,709,5,4.8,54.25,19,236,28.39,102.8,78.37
16015,710,4,3.25,49.0,58,205,30.43,132.25,61.32
16023,711,4,5.0,50.0,25,225,33.01,134.8,81.6
16045,712,3,5.0,56.25,14,239,65.36,179.8,85.9
16064,713,5,6.25,22.14,40,195,17.72,101.88,46.2
16086,714,6,2.75,29.14,8,212,18.07,92.38,70.72
16107,715,4,1.5,45.2,13,239,37.82,129.67,81.96
16114,716,6,3.11,27.0,26,242,19.12,153.44,68.52
16134,717,4,4.25,77.33,7,239,15.46,114.25,86.02
16149,718,3,7.67,81.5,5,168,49.5,103.0,70.52
16166,719,6,9.5,28.29,33,231,19.13,160.12,64.46
16201,720,4,4.0,35.2,6,182,28.46,97.33,68.87
16220,721,7,3.9,27.11,1,245,18.04,134.7,75.21
16241,722,1,4.0,0.0,82,82,0.0,82.0,0.0
16244,723,8,3.61,13.0,4,225,10.4,129.06,71.55
16290,724,6,3.86,34.67,6,214,10.89,110.0,70.56
16313,725,8,5.44,14.2,16,229,10.97,138.56,59.93
16392,726,3,6.67,45.0,30,120,0.0,75.0,36.74
16406,727,4,5.0,69.33,36,244,50.63,164.0,77.82
16423,728,7,3.57,36.67,6,226,13.82,111.57,71.52
16447,729,7,6.0,21.18,1,234,13.33,101.42,65.47
16511,730,4,3.5,45.0,64,199,14.14,139.0,49.87
16522,731,4,4.33,35.6,13,191,33.83,79.67,64.07
16546,732,4,2.6,32.5,26,156,18.87,102.6,49.52
16557,733,5,2.83,38.2,8,199,28.07,116.5,63.68
16570,734,8,4.54,19.75,3,240,13.37,133.46,63.71
16603,735,6,2.88,31.43,19,239,25.37,151.88,78.82
16620,736,5,4.12,34.0,1,239,18.54,106.5,73.87
16644,737,5,4.14,35.67,13,227,31.3,113.86,80.73
16669,738,4,2.0,60.33,52,233,21.91,155.25,69.79
16675,739,3,4.6,47.0,22,210,42.29,142.6,66.16
16696,740,7,4.1,12.42,7,243,10.72,136.2,76.91
16745,741,4,3.0,30.67,56,148,11.9,99.0,36.49
16752,742,5,2.86,38.83,6,239,25.41,122.29,85.99
16770,743,2,2.0,16.0,182,214,2.0,198.67,13.1
16773,744,6,3.0,28.0,21,217,16.14,96.0,63.88
16792,745,4,5.8,43.25,1,174,31.48,75.0,57.55
16818,746,6,5.0,16.83,33,235,14.22,131.15,71.19
16875,747,5,3.25,24.14,14,183,16.58,96.0,64.92
16893,748,7,2.88,27.43,51,243,12.45,133.75,59.7
16910,749,5,3.62,32.57,3,231,40.29,107.25,86.55
16932,750,4,4.5,35.67,80,187,6.65,133.0,41.04
16945,751,7,4.22,26.75,11,225,15.52,106.67,62.71
16971,752,8,4.25,9.04,1,245,5.0,120.54,67.79
17043,753,3,3.67,54.0,92,200,36.0,158.0,47.24
17053,754,6,3.3,23.67,31,244,16.38,134.6,78.42
17081,755,6,7.5,42.8,31,245,15.43,134.0,68.21
17113,756,8,4.0,20.09,4,225,15.75,102.83,82.96
17140,757,8,3.43,10.73,4,240,7.7,118.65,74.86
17205,758,3,4.6,47.5,11,201,40.52,76.8,67.83
17222,759,5,2.33,28.75,3,233,24.42,125.67,84.33
17238,760,2,8.5,86.0,66,152,0.0,109.0,43.0
17249,761,3,3.4,37.25,7,156,42.31,50.4,54.31
17261,762,4,7.0,19.5,123,240,17.48,168.57,37.56
17296,763,4,4.33,31.6,69,227,31.73,141.83,58.18
17316,764,5,3.86,35.0,17,227,26.52,127.14,83.0
17337,765,7,3.46,19.0,7,235,12.48,135.08,70.02
17370,766,4,2.17,32.6,82,245,26.9,187.0,63.18
17381,767,5,2.44,15.62,67,192,15.98,139.33,42.16
17401,768,3,1.5,52.67,25,183,32.5,92.0,57.42
17406,769,3,6.0,61.0,12,195,42.02,78.0,73.7
17428,770,7,3.27,15.07,21,232,7.88,111.0,68.67
17474,771,4,4.0,36.0,64,244,22.83,172.5,60.19
17489,772,5,5.29,35.0,2,212,29.3,111.0,76.99
17516,773,8,2.29,16.62,14,230,13.46,118.29,62.19
17540,774,4,4.12,31.86,10,233,37.3,141.62,80.76
17569,775,6,2.14,37.0,21,243,16.39,112.71,77.6
17582,776,4,2.83,45.6,5,233,44.9,155.0,82.75
17597,777,3,3.0,44.0,36,168,39.63,119.0,49.69
17608,778,5,2.6,56.5,18,244,13.35,136.8,80.05
17618,779,5,4.33,29.62,3,240,24.37,135.33,84.77
17644,780,6,2.29,35.67,15,229,21.72,119.57,76.88
17660,781,7,2.8,26.56,4,243,17.37,116.3,82.0
17681,782,6,4.22,26.75,29,243,25.14,118.78,68.67
17711,783,3,5.33,66.5,71,204,17.5,143.33,54.92
17724,784,5,4.36,16.8,35,203,11.26,116.82,53.95
17749,785,7,4.17,10.43,5,245,8.78,124.54,83.92
17822,786,5,4.33,33.6,30,198,19.66,110.17,63.04
17842,787,6,3.0,28.57,24,224,22.8,97.75,68.15
17862,788,7,2.78,27.5,13,233,17.31,125.78,67.46
17883,789,6,4.5,27.86,16,211,15.51,112.38,69.48
17916,790,7,2.22,26.5,32,244,12.32,155.33,69.51
17935,791,4,4.43,33.83,41,244,32.37,152.0,76.81
17959,792,4,4.0,33.0,108,240,15.64,180.2,43.76
17976,793,8,3.24,13.81,14,235,7.84,130.35,69.37
18016,794,6,2.67,27.5,1,221,21.71,147.0,67.63
18037,795,6,2.44,22.62,42,223,16.05,152.56,51.77
18057,796,2,2.33,40.5,28,109,34.5,80.0,36.85
18060,797,6,3.08,17.55,51,244,13.42,154.58,64.41
18090,798,6,2.5,29.29,7,212,15.13,116.12,69.78
18109,799,6,4.5,15.38,13,213,12.0,102.21,63.26
18156,800,7,3.15,19.58,2,237,13.0,137.46,82.83
18191,801,1,2.5,25.0,95,120,0.0,107.5,12.5
18195,802,4,6.75,52.67,40,198,33.48,137.0,59.64
18206,803,4,4.5,60.0,36,216,26.55,117.5,64.96
18214,804,6,4.62,22.0,2,156,10.52,79.12,53.76
18251,805,6,2.0,27.43,3,195,18.2,113.25,64.13
18266,806,6,5.38,32.0,13,237,15.78,128.25,77.58
18302,807,3,3.0,51.5,33,136,12.5,80.33,42.46
18310,808,8,4.36,16.15,29,239,9.44,136.43,64.74
18359,809,3,1.5,19.67,60,119,24.28,76.5,24.6
18365,810,6,2.0,24.38,14,209,18.38,145.67,62.58
18382,811,3,3.6,44.75,38,217,51.49,93.8,64.83
18395,812,3,3.75,40.0,64,184,26.55,107.75,47.69
18409,813,4,4.0,43.0,37,166,21.23,114.5,49.8
18420,814,4,4.5,36.4,63,245,34.17,130.83,57.64
18441,815,5,5.83,44.4,18,240,29.9,116.5,75.3
18467,816,7,2.56,25.62,26,231,15.71,152.89,66.37
18481,817,4,3.5,33.29,5,238,31.19,151.25,82.08
18504,818,5,2.83,37.6,30,218,24.54,141.67,68.21
18519,819,1,2.0,0.0,121,121,0.0,121.0,0.0
18521,820,7,11.2,20.78,57,244,7.52,141.1,59.56
18565,821,5,1.86,28.0,71,239,8.54,156.0,56.6
18577,822,7,3.67,18.36,27,229,15.82,132.75,65.4
18611,823,8,3.11,12.94,11,231,8.2,127.94,70.08
18662,824,5,4.67,41.6,17,225,27.34,143.5,77.39
18679,825,1,3.0,4.5,103,112,0.5,107.33,3.68
18687,826,4,3.25,48.67,43,189,36.02,137.25,57.18
18696,827,6,3.43,33.67,42,244,18.3,148.71,73.9
18713,828,7,3.2,22.22,17,217,14.29,131.1,67.55
18740,829,4,3.8,41.0,75,239,23.76,147.2,65.45
18751,830,7,4.82,14.62,11,245,10.57,139.18,80.94
18820,831,7,3.0,23.33,28,238,16.94,137.3,66.49
18849,832,5,5.0,28.29,13,211,26.88,124.62,76.28
18862,833,5,4.22,24.25,46,240,17.79,154.44,73.43
18890,834,4,2.29,34.0,25,229,40.46,162.86,67.78
18901,835,7,7.08,18.55,13,217,16.75,113.75,76.35
18952,836,4,4.5,35.2,6,182,20.49,87.67,66.15
18972,837,5,2.67,38.2,27,218,29.08,98.5,68.77
18985,838,2,2.0,52.0,8,112,51.0,77.0,48.79
18991,839,4,3.25,21.14,77,225,19.43,150.38,58.57
19006,840,5,3.0,48.0,39,231,18.25,146.2,65.27
19018,841,7,3.89,25.62,26,231,13.18,141.11,72.15
19042,842,4,3.8,49.0,26,222,30.7,144.4,68.82
19058,843,2,2.33,28.5,7,64,5.5,33.67,23.41
19063,844,5,4.0,23.0,4,165,14.94,81.5,58.02
19085,845,4,2.6,58.0,4,236,52.62,151.8,81.36
19096,846,4,7.17,44.4,17,239,49.1,97.67,84.25
19116,847,6,6.44,24.38,40,235,22.56,111.11,70.56
19152,848,7,6.0,35.5,13,226,18.87,135.57,68.01
19177,849,1,3.0,0.0,52,52,0.0,52.0,0.0
19179,850,8,4.0,21.55,7,244,13.39,117.33,77.59
19220,851,8,4.08,18.09,22,221,10.62,115.17,60.91
19245,852,2,1.5,40.0,86,126,0.0,106.0,20.0
19248,853,4,3.8,41.75,17,184,33.23,94.2,70.55
19259,854,4,4.0,30.25,28,149,14.99,100.4,45.92
19273,855,4,2.8,35.75,78,221,18.39,151.6,51.65
19282,856,7,3.89,29.0,5,237,26.55,122.78,75.72
19315,857,7,6.11,28.62,15,244,18.36,142.56,82.07
19345,858,1,10.0,20.0,1,21,0.0,11.0,10.0
19355,859,6,4.0,32.5,25,220,20.21,128.43,74.91
19375,860,5,3.0,32.0,49,241,29.42,122.29,57.88
19390,861,4,5.6,42.5,51,221,36.91,161.0,61.61
19406,862,6,3.5,17.55,37,230,13.19,125.33,64.16
19440,863,7,2.8,10.89,5,212,8.7,115.6,60.1
19482,864,3,4.67,38.5,107,184,15.5,150.67,32.27
19496,865,7,2.43,33.67,22,224,18.64,120.86,72.39
19510,866,6,4.5,45.0,4,229,35.75,125.17,76.68
19523,867,5,3.11,26.62,17,230,27.89,71.67,69.65
19545,868,3,2.67,88.5,9,186,85.5,126.0,82.74
19550,869,4,4.6,47.75,29,220,27.29,140.2,64.53
19563,870,2,6.0,121.0,64,185,0.0,124.5,60.5
19572,871,6,5.25,21.45,4,240,18.6,117.17,74.14
19609,872,3,6.33,84.5,47,216,42.5,145.67,71.84
19619,873,8,4.52,11.95,4,243,10.21,107.38,72.93
19689,874,7,4.14,31.33,51,239,10.37,136.14,62.0
19704,875,6,7.43,36.83,13,234,22.65,145.0,75.52
19745,876,5,3.0,37.6,56,244,18.08,165.33,65.68
19756,877,5,2.2,46.5,6,192,18.13,110.4,69.32
19766,878,8,4.22,26.0,13,221,13.68,128.67,69.18
19793,879,5,2.88,19.0,57,190,16.03,113.75,36.84
19812,880,7,3.91,21.0,30,240,20.33,149.18,72.69
19840,881,6,7.5,46.4,7,239,19.45,129.67,79.61
19876,882,3,6.6,35.25,29,170,37.65,124.2,50.47
19896,883,8,4.29,17.38,3,229,10.55,132.71,72.93
19944,884,7,6.36,22.8,4,232,17.81,106.73,73.3
19995,885,6,3.14,33.83,41,244,14.56,144.57,74.36
20017,886,2,6.33,15.0,39,69,14.0,49.33,13.91
20033,887,7,3.23,20.17,2,244,15.29,102.38,75.37
20067,888,6,6.33,26.12,4,213,15.24,110.67,62.4
20103,889,5,5.4,20.33,43,226,22.8,117.5,64.33
20148,890,3,2.6,35.0,27,167,34.88,90.4,44.6
20160,891,6,3.56,25.12,18,219,19.74,109.67,72.14
20177,892,6,4.33,22.88,48,231,18.23,156.78,65.49
20211,893,7,2.56,14.33,17,232,13.86,101.94,65.6
20250,894,4,3.43,26.17,37,194,30.99,104.43,60.08
20268,895,7,3.46,18.75,15,240,13.47,112.54,74.25
20311,896,4,2.8,61.0,1,245,38.58,155.2,88.3
20321,897,4,2.8,46.25,51,236,35.74,168.2,72.9
